192.168.0.4 - - [08/Sep/2012:11:25:58 +0200] "GET /temps/3IF7.html HTTP/1.1" 200 21809 "http://intranet-if.insa-lyon.fr/temps/3IF6.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:03 +0200] "GET /temps/3IF8.html HTTP/1.1" 200 21781 "http://intranet-if.insa-lyon.fr/temps/3IF7.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:08 +0200] "GET /temps/3IF9.html HTTP/1.1" 200 5196 "http://intranet-if.insa-lyon.fr/temps/3IF8.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:19 +0200] "GET /temps/3IF10.html HTTP/1.1" 200 23296 "http://intranet-if.insa-lyon.fr/temps/3IF9.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:20 +0200] "GET /temps/3IF11.html HTTP/1.1" 200 22727 "http://intranet-if.insa-lyon.fr/temps/3IF10.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:21 +0200] "GET /temps/3IF12.html HTTP/1.1" 200 22861 "http://intranet-if.insa-lyon.fr/temps/3IF11.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:23 +0200] "GET /temps/3IF13.html HTTP/1.1" 200 23048 "http://intranet-if.insa-lyon.fr/temps/3IF12.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:25 +0200] "GET /temps/3IF14.html HTTP/1.1" 200 20260 "http://intranet-if.insa-lyon.fr/temps/3IF13.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:26:31 +0200] "GET /temps/3IF15.html HTTP/1.1" 200 24605 "http://intranet-if.insa-lyon.fr/temps/3IF14.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:27:11 +0200] "GET /temps/3IF16.html HTTP/1.1" 200 24198 "http://intranet-if.insa-lyon.fr/temps/3IF15.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:27:17 +0200] "GET /temps/3IF17.html HTTP/1.1" 200 5189 "http://intranet-if.insa-lyon.fr/temps/3IF16.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
192.168.0.4 - - [08/Sep/2012:11:27:18 +0200] "GET /temps/3IF18.html HTTP/1.1" 200 5192 "http://intranet-if.insa-lyon.fr/temps/3IF17.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
